algorithm,model_variant,population,feature_set,transformed_feature,coefficient,absolute_coefficient_rank,selection_reason
LogisticRegression,balanced,Ming,M2,categorical__county_id_4567,-1.3698496700643243,140,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4569,-1.5986936405466052,84,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4570,-0.7141939491842358,527,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4571,-0.3028537292464492,1040,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4572,0.039875057416017885,1479,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4573,0.589618056021772,661,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4574,-1.5067200388796826,103,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4577,-0.9318878206969317,361,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4578,0.11816028887117752,1358,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4581,0.5960674510950955,653,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4582,-0.38969649297712705,915,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4585,0.07283912914760558,1434,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4588,-0.865755634348088,406,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4589,-0.5370056712663522,733,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4593,0.2465247900577579,1131,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4594,0.4638518648467531,819,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4596,1.0055777490055597,306,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4598,0.3219899624582645,1014,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4599,1.2743795431870437,169,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4600,0.8079336147244759,448,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4602,-1.0074725030141827,305,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4605,0.0841546854546942,1416,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4607,-0.17810892503313075,1247,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4611,1.4227440109071858,125,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4612,-0.06951601357114247,1442,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4614,-0.08312549043512858,1419,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4615,1.0852691785888617,260,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4616,-0.4719875645183629,807,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4619,-0.5041518360584828,774,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4620,-0.1222709901918048,1346,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4621,1.2635519560972146,175,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4623,-0.07909105939950895,1426,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4624,0.3336645948796663,997,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4625,-0.3881096009337276,920,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4629,1.319336621980349,151,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4630,0.05478977794218121,1459,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4633,1.1829937278604998,212,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4636,-1.5280494919576513,96,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4638,-0.16823525133898656,1256,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4639,0.05378591697507057,1461,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4640,-0.21776973276100944,1179,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4641,1.4638463725869348,118,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4642,-0.9625380222778271,339,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4643,0.2802696918862862,1080,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4647,-0.2839322996873084,1072,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4650,-0.2745316867680715,1088,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4651,0.07261901019471434,1435,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4653,-0.5501743488250966,713,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4654,0.22774658275976062,1163,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4655,1.1802551416046791,214,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4658,-1.3116500517299807,153,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4661,-0.22839865990825,1162,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4663,-0.2257195397425097,1169,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4664,1.216097679842001,194,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4665,-0.027663590969986853,1503,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4666,-0.43622398146499597,858,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4667,0.18153367056270317,1240,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4668,-0.9720723199400038,331,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4670,0.05780705589222659,1453,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4671,0.48562800670721434,794,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4672,-1.0591095861239934,272,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4674,1.3168388877787163,152,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4675,0.37605943453191715,940,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4676,-0.6770411743248391,566,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4677,-0.2851869437293281,1068,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4678,-1.0966542410271596,254,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4679,0.516114373924599,750,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4681,-0.6339730295111549,613,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4682,1.8637926246157646,43,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4683,-0.19540634618238367,1216,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4684,-1.3406842120465874,147,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4685,0.9700603234739984,332,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4688,-0.7126447106749584,529,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4689,0.3092081102641999,1031,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4690,1.0349889137839272,286,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4691,0.4447993195194893,847,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4692,0.14564099181081358,1292,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4693,2.011055862235557,33,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4697,0.9727545901977038,329,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4698,0.7630724640254403,488,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4699,0.9336056997521706,360,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4702,-1.1901084349501647,211,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4703,0.26836846847499213,1094,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4707,-0.107581764637995,1380,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4710,-0.650189228440455,599,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4711,0.6509507807137233,598,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4712,-0.523170701349034,742,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4713,0.7740974587827003,477,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4714,0.5229569570495903,743,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4715,-0.6957229432540634,543,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4718,0.1993035535445967,1211,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4719,1.286280766947701,162,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4720,-0.9693657020513631,333,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4721,0.4499070095061219,841,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4723,-0.8292405545665971,430,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4724,-0.6120448744937631,637,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4725,-0.6344070244853157,611,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4726,0.3297976366368058,1005,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4727,-1.2866397996777534,161,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4729,-0.37286823826316357,944,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4730,0.8639630456275491,409,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4731,0.7835421567869781,469,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4732,-0.15186867293206174,1280,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4734,0.4939153030012194,781,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4736,0.10448683810595662,1387,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4739,-1.085586793590474,259,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4742,-1.6434847662855336,78,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4747,-1.2132622523767913,196,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4750,-0.6724258883407409,569,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4751,0.4118913601745608,881,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4758,1.8296930982781767,45,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4760,-0.7799742837289114,474,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4761,1.4592673779871643,119,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4762,-0.301212442591444,1043,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4764,0.36107822130529144,959,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4765,-0.16838013937179924,1255,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4767,-0.01987101020795874,1517,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4768,1.2057863741522443,199,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4773,-0.8618260290010171,412,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4774,-1.114150560002564,244,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4775,0.28043942710232517,1079,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4776,0.20010084441448503,1210,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4777,0.5049149960299352,773,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4780,-0.1313608745897539,1321,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4781,-0.29263472867717116,1061,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4782,-0.31306557423434533,1028,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4783,-1.402346125370919,133,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4784,-0.4004069827231846,899,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4787,1.383438600341539,135,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4788,0.8371851318748396,421,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4789,1.8594956877283935,44,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4792,0.12598518510718765,1332,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4802,0.7595366509159633,489,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4803,-1.0922653290614328,256,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4808,2.5527640467384543,15,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4811,-0.1525362797831476,1277,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4814,-0.6763453822532313,567,interpretable_term
LogisticRegression,balanced,Ming,M2,categorical__county_id_4815,1.4128579494579112,129,interpretable_term
